"Student_ID","Study_Hours_Per_Day","Extracurricular_Hours_Per_Day","Sleep_Hours_Per_Day","Social_Hours_Per_Day","Physical_Activity_Hours_Per_Day","GPA","Stress_Level","college","GPA_Level","Stress_Level2","books_read"
1764,8.4,2.5,9.1,0.2,3.8,2.65,"High","Medicine","LowGPA","High",5
1765,6.5,1.1,5.7,1.7,9,3.02,"High","Communication","MediumGPA","High",4
1766,8.3,1.5,8.6,1.9,3.7,2.86,"High","Medicine","LowGPA","High",11
1767,6.5,2.2,5.1,0.5,9.7,3.1,"High","Arts & Sciences","MediumGPA","High",8
1768,8.6,0.4,9.2,4.2,1.6,3.27,"High","Communication","MediumGPA","High",4
1769,8.1,3.3,7,1.2,4.4,3.8,"High","Humanities","HighGPA","High",6
1770,7.7,2.3,9.7,3.9,0.4,3.3,"Moderate","Education","MediumGPA","LowModerate",8
1771,9.4,3.2,9.7,0.2,1.5,3.4,"High","Humanities","HighGPA","High",6
1772,9.2,2,8.7,0.6,3.5,3.03,"High","Communication","MediumGPA","High",6
1773,6.3,2.9,5.8,2.1,6.9,2.78,"High","Medicine","LowGPA","High",3
1774,8.5,1.5,7.8,0.6,5.6,3.02,"High","Medicine","MediumGPA","High",5
1775,9,1.5,8.2,3.8,1.5,3.41,"High","Medicine","HighGPA","High",4
1776,8.1,1.7,5.9,5.7,2.6,3.17,"High","Medicine","MediumGPA","High",5
1777,8.8,0.8,6.7,4.9,2.8,3.53,"High","Communication","HighGPA","High",3
1778,7.2,2.9,6.9,1.3,5.7,3.23,"Moderate","Education","MediumGPA","LowModerate",3
1779,8.2,3.9,6.6,2.4,2.9,3.32,"High","Communication","MediumGPA","High",6
1780,9.2,3,5.3,6,0.5,3.77,"High","Communication","HighGPA","High",5
1781,8.8,3.5,8.3,2.9,0.5,3.26,"High","Humanities","MediumGPA","High",3
1782,9.4,0.8,5.4,4.7,3.7,3.25,"High","Education","MediumGPA","High",4
1783,9.2,0.7,9.3,3.3,1.5,3.64,"High","Communication","HighGPA","High",6
1784,7.1,0.8,6.4,3,6.7,3.08,"Moderate","Medicine","MediumGPA","LowModerate",5
1785,7.7,3.2,9,2.4,1.7,3.03,"Moderate","Arts & Sciences","MediumGPA","LowModerate",3
1786,5.3,3.5,5.4,1.5,8.3,2.91,"High","Humanities","MediumGPA","High",2
1787,8.5,1.6,9.4,1.3,3.2,2.9,"High","Communication","MediumGPA","High",9
1788,7.7,3.5,9.6,0.9,2.3,3.39,"Moderate","Arts & Sciences","HighGPA","LowModerate",4
1789,7.3,2.2,9.7,4.8,0,3.25,"Moderate","Medicine","MediumGPA","LowModerate",6
1790,6.9,0,5,2.8,9.3,2.85,"High","Humanities","LowGPA","High",7
1791,7.4,0.1,8.4,1.8,6.3,2.75,"Moderate","Humanities","LowGPA","LowModerate",3
1792,5.8,1.6,6.2,3.2,7.2,2.98,"Low","Humanities","MediumGPA","LowModerate",1
1793,6,2,5.8,4,6.2,2.81,"High","Humanities","LowGPA","High",5
1794,7.3,0.3,8,1.6,6.8,3.15,"Moderate","Humanities","MediumGPA","LowModerate",7
1795,7.6,2.1,9.6,2.6,2.1,2.78,"Moderate","Humanities","LowGPA","LowModerate",4
1796,9.7,3.1,6.4,4.1,0.7,3.76,"High","Medicine","HighGPA","High",4
1797,7.2,3.3,9.1,0.8,3.6,2.87,"Moderate","Humanities","LowGPA","LowModerate",6
1798,6.5,1.2,8.6,1.4,6.3,3.18,"Moderate","Arts & Sciences","MediumGPA","LowModerate",9
1799,5,2.9,5.9,0.6,9.6,2.63,"High","Humanities","LowGPA","High",5
1800,7.4,0.2,9.9,4.3,2.2,2.84,"Moderate","Communication","LowGPA","LowModerate",5
1801,6.6,1.3,7.2,3.8,5.1,2.93,"Moderate","Education","MediumGPA","LowModerate",3
1802,9.3,1,6.9,5.2,1.6,3.32,"High","Medicine","MediumGPA","High",7
1803,8.3,1.4,8.4,0.1,5.8,3.23,"High","Humanities","MediumGPA","High",3
1804,9.1,3.8,9.6,1.4,0.1,3.71,"High","Communication","HighGPA","High",6
1805,7.6,1.4,7.3,4.1,3.6,3.09,"Moderate","Education","MediumGPA","LowModerate",6
1806,9.6,3.3,9.9,1.1,0.1,3.5,"High","Education","HighGPA","High",2
1807,6.4,0.4,5.6,1.7,9.9,3.21,"High","Humanities","MediumGPA","High",9
1808,9.5,2.5,5,1.1,5.9,3.52,"High","Communication","HighGPA","High",5
1809,5.5,1.5,7.5,0.3,9.2,2.61,"Low","Humanities","LowGPA","LowModerate",7
1810,8.2,1.9,7.5,2.6,3.8,3.13,"High","Humanities","MediumGPA","High",5
1811,9.8,0.9,7.6,4.2,1.5,3.62,"High","Communication","HighGPA","High",4
1812,6.9,1.9,5.4,3.7,6.1,3.05,"High","Arts & Sciences","MediumGPA","High",5
1813,6.4,0.6,7.7,3.2,6.1,3,"Moderate","Communication","MediumGPA","LowModerate",7
1814,8.1,0.8,7.3,4.3,3.5,3.12,"High","Humanities","MediumGPA","High",6
1815,7.6,1.6,6.6,3.7,4.5,3.18,"Moderate","Medicine","MediumGPA","LowModerate",5
1816,5.4,1.8,9.5,0.6,6.7,2.9,"Low","Medicine","MediumGPA","LowModerate",5
1817,9.9,3.8,5.4,4.6,0.3,3.69,"High","Arts & Sciences","HighGPA","High",6
1818,7.1,1.8,8.2,4.6,2.3,2.98,"Moderate","Education","MediumGPA","LowModerate",5
1819,5.2,2.4,5.9,2.1,8.4,2.69,"High","Medicine","LowGPA","High",5
1820,6.7,0.4,5.7,0.2,11,2.58,"High","Humanities","LowGPA","High",0
1821,7.4,3.8,5.6,5.7,1.5,3.27,"High","Education","MediumGPA","High",12
1822,8.2,3.3,5.5,3,4,3.5,"High","Arts & Sciences","HighGPA","High",4
1823,8.5,2.3,9.2,0.3,3.7,3.34,"High","Communication","HighGPA","High",2
1824,6.9,1.4,8.1,5.3,2.3,3.42,"Moderate","Education","HighGPA","LowModerate",8
1825,7.5,3.3,7,0.6,5.6,2.82,"Moderate","Humanities","LowGPA","LowModerate",5
1826,8.6,3,5.3,1.3,5.8,3.06,"High","Communication","MediumGPA","High",8
1827,6.4,2.2,5.7,0.8,8.9,2.89,"High","Communication","LowGPA","High",1
1828,6.8,3.2,7.6,0.8,5.6,2.78,"Moderate","Humanities","LowGPA","LowModerate",8
1829,8.7,1.6,6.3,2.3,5.1,2.87,"High","Medicine","LowGPA","High",6
1830,6.2,1.6,5.1,4.6,6.5,2.92,"High","Humanities","MediumGPA","High",7
1831,5.9,0.2,8.3,4.6,5,2.88,"Low","Humanities","LowGPA","LowModerate",7
1832,6,2.9,8.5,1.5,5.1,3.17,"Moderate","Medicine","MediumGPA","LowModerate",5
1833,9.5,0.4,9.9,3.6,0.6,3.5,"High","Communication","HighGPA","High",8
1834,8.6,0.8,7.2,0.4,7,3.32,"High","Humanities","MediumGPA","High",3
1835,6.9,3,6.9,2,5.2,3.23,"Moderate","Communication","MediumGPA","LowModerate",1
1836,5.2,1.5,5.8,4.2,7.3,2.83,"High","Arts & Sciences","LowGPA","High",4
1837,5.5,2.7,6.4,1.2,8.2,2.75,"Low","Arts & Sciences","LowGPA","LowModerate",6
1838,7.4,2,6.6,0.8,7.2,3.1,"Moderate","Medicine","MediumGPA","LowModerate",4
1839,6.9,2.7,8.9,2.9,2.6,2.77,"Moderate","Humanities","LowGPA","LowModerate",9
1840,6.4,0.6,6.2,1.3,9.5,3.04,"Moderate","Education","MediumGPA","LowModerate",7
1841,7.6,2.3,9.7,0.9,3.5,3.36,"Moderate","Medicine","HighGPA","LowModerate",4
1842,7.8,1,6.3,0.2,8.7,3.27,"Moderate","Humanities","MediumGPA","LowModerate",5
1843,6.5,3,5.2,1.3,8,3.17,"High","Arts & Sciences","MediumGPA","High",4
1844,7.3,2.8,6.9,1,6,3.24,"Moderate","Humanities","MediumGPA","LowModerate",7
1845,7,2.3,9.7,0.3,4.7,2.64,"Moderate","Medicine","LowGPA","LowModerate",5
1846,7.5,0.1,6.6,4.9,4.9,3.14,"Moderate","Humanities","MediumGPA","LowModerate",1
1847,7.8,1.8,6.4,1.8,6.2,3.39,"Moderate","Communication","HighGPA","LowModerate",6
1848,9.8,1.8,7,4.6,0.8,3.39,"High","Education","HighGPA","High",3
1849,7.1,2.2,6.2,4.5,4,3.34,"Moderate","Education","HighGPA","LowModerate",6
1850,8.9,0.9,8.6,4.5,1.1,3.36,"High","Humanities","HighGPA","High",4
1851,6.7,0.7,5,2.7,8.9,3.15,"High","Education","MediumGPA","High",8
1852,5.9,3.4,6.3,1.4,7,2.48,"Low","Medicine","LowGPA","LowModerate",7
1853,7.4,2,6.1,1.6,6.9,3.22,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1854,8.9,1.8,8.6,3.5,1.2,3.17,"High","Education","MediumGPA","High",2
1855,5.7,3.9,9.1,1.1,4.2,2.81,"Low","Arts & Sciences","LowGPA","LowModerate",5
1856,5.7,3,7.3,4.7,3.3,2.82,"Low","Arts & Sciences","LowGPA","LowModerate",5
1857,8.7,2.4,8.4,0.1,4.4,3.51,"High","Education","HighGPA","High",11
1858,5,0.1,9.3,4.1,5.5,2.47,"Low","Medicine","LowGPA","LowModerate",4
1859,6.3,2.8,9,1.8,4.1,2.79,"Moderate","Arts & Sciences","LowGPA","LowModerate",6
1860,7.5,3.1,6.1,1.6,5.7,3.07,"Moderate","Arts & Sciences","MediumGPA","LowModerate",9
1861,6.2,4,6,3.5,4.3,2.88,"Moderate","Humanities","LowGPA","LowModerate",5
1862,8.2,3,9.9,0.5,2.4,3.3,"High","Communication","MediumGPA","High",6
1863,8.8,1.4,5.9,2.5,5.4,3.29,"High","Medicine","MediumGPA","High",2
1864,7.7,4,7,3.3,2,3.44,"Moderate","Arts & Sciences","HighGPA","LowModerate",7
1865,6.8,1.6,8.5,5.6,1.5,3.33,"Moderate","Education","MediumGPA","LowModerate",5
1866,5.4,0.8,7.5,0.1,10.2,2.86,"Low","Medicine","LowGPA","LowModerate",3
1867,6.3,2.1,5.1,1.6,8.9,3.49,"High","Humanities","HighGPA","High",4
1868,9.6,2.6,7.1,4.4,0.3,3.54,"High","Education","HighGPA","High",8
1869,8.9,0.8,5.7,4.1,4.5,3.62,"High","Medicine","HighGPA","High",5
1870,8.7,2.5,9.9,1.5,1.4,3.36,"High","Arts & Sciences","HighGPA","High",6
1871,5.6,3.3,6.3,4.7,4.1,2.85,"Low","Humanities","LowGPA","LowModerate",4
1872,8,1.8,6.8,2.1,5.3,3.23,"Moderate","Education","MediumGPA","LowModerate",7
1873,8.2,3,8.4,0.9,3.5,3.52,"High","Arts & Sciences","HighGPA","High",3
1874,7.4,2.1,8.9,3.7,1.9,3.1,"Moderate","Education","MediumGPA","LowModerate",4
1875,7,3.6,5.8,6,1.6,2.99,"High","Arts & Sciences","MediumGPA","High",3
1876,8.6,3.2,9.3,2.9,0,3.38,"High","Communication","HighGPA","High",9
1877,6.5,2.8,5.6,2.4,6.7,2.9,"High","Humanities","MediumGPA","High",4
1878,8,2,8.2,5.6,0.2,3.4,"Moderate","Education","HighGPA","LowModerate",3
1879,5.3,2.3,9.3,2.9,4.2,2.82,"Low","Humanities","LowGPA","LowModerate",8
1880,6.7,0.6,9.2,3.1,4.4,2.85,"Moderate","Education","LowGPA","LowModerate",4
1881,9.7,3.2,8.5,0,2.6,3.19,"High","Humanities","MediumGPA","High",7
1882,9.6,0.7,6.4,3.1,4.2,3.38,"High","Education","HighGPA","High",3
1883,6.3,0.8,8,0.5,8.4,2.91,"Moderate","Communication","MediumGPA","LowModerate",4
1884,8.6,2.2,7.1,3.4,2.7,3.18,"High","Education","MediumGPA","High",3
1885,6.8,3.7,5.3,4,4.2,3.04,"High","Arts & Sciences","MediumGPA","High",2
1886,5.9,1.2,8.6,0.5,7.8,2.92,"Low","Humanities","MediumGPA","LowModerate",7
1887,9.1,2.9,8.6,0.3,3.1,3.56,"High","Medicine","HighGPA","High",3
1888,9.2,0.2,5.1,2.2,7.3,3.61,"High","Education","HighGPA","High",4
1889,5.7,2.2,9.6,2.3,4.2,2.98,"Low","Education","MediumGPA","LowModerate",4
1890,5.5,2.4,7.3,5.6,3.2,2.77,"Low","Communication","LowGPA","LowModerate",5
1891,5.6,0.8,5.1,2.6,9.9,2.97,"High","Medicine","MediumGPA","High",5
1892,8,2.5,7.7,0.5,5.3,3.12,"Moderate","Education","MediumGPA","LowModerate",11
1893,7.2,4,9.2,3.2,0.4,2.95,"Moderate","Humanities","MediumGPA","LowModerate",3
1894,7.4,2.7,9.4,3.4,1.1,3.04,"Moderate","Communication","MediumGPA","LowModerate",6
1895,9.7,0.2,5.1,4,5,3.25,"High","Communication","MediumGPA","High",10
1896,6.7,1.1,7.6,2.6,6,2.83,"Moderate","Humanities","LowGPA","LowModerate",5
1897,7.6,2.7,6.9,1.5,5.3,3.05,"Moderate","Education","MediumGPA","LowModerate",4
1898,8.7,3,8.3,0.9,3.1,3.1,"High","Medicine","MediumGPA","High",7
1899,7.9,2.3,7.4,3.3,3.1,3.75,"Moderate","Education","HighGPA","LowModerate",2
1900,8.6,0.4,8.7,0.8,5.5,3.22,"High","Education","MediumGPA","High",5
1901,5.3,3.9,9.8,0.3,4.7,2.53,"Low","Humanities","LowGPA","LowModerate",5
1902,7.4,3.3,9.8,2.2,1.3,3.06,"Moderate","Education","MediumGPA","LowModerate",4
1903,6.8,2.4,6.6,5.5,2.7,3.05,"Moderate","Humanities","MediumGPA","LowModerate",3
1904,6.6,1.2,5.2,4.9,6.1,3.2,"High","Humanities","MediumGPA","High",8
1905,7.3,1.3,7.4,4.9,3.1,2.83,"Moderate","Communication","LowGPA","LowModerate",5
1906,6.9,1.3,5.9,3.6,6.3,2.94,"High","Humanities","MediumGPA","High",5
1907,7.4,3.5,5.2,3.9,4,3.26,"High","Medicine","MediumGPA","High",5
1908,9.4,2.9,9.6,0.7,1.4,3.57,"High","Medicine","HighGPA","High",6
1909,7.5,0.1,5,1.4,10,3.07,"High","Education","MediumGPA","High",6
1910,5.9,0.1,9.5,0,8.5,2.79,"Low","Humanities","LowGPA","LowModerate",5
1911,8.7,0.6,9.6,4.6,0.5,3.57,"High","Medicine","HighGPA","High",2
1912,5,3.9,9.4,5.1,0.6,2.98,"Low","Education","MediumGPA","LowModerate",5
1913,8.3,1.4,9.5,1.4,3.4,3.06,"High","Communication","MediumGPA","High",5
1914,9.6,0.6,6.1,3.3,4.4,3.47,"High","Medicine","HighGPA","High",6
1915,8.8,2.5,6.2,0,6.5,3.29,"High","Arts & Sciences","MediumGPA","High",6
1916,9.5,1.6,7.6,2.5,2.8,3.7,"High","Education","HighGPA","High",2
1917,7.2,3.1,7.6,1.9,4.2,2.79,"Moderate","Communication","LowGPA","LowModerate",2
1918,5.7,2.6,8.4,4.5,2.8,2.94,"Low","Humanities","MediumGPA","LowModerate",6
1919,7.5,3.6,9.7,2.6,0.6,2.84,"Moderate","Communication","LowGPA","LowModerate",7
1920,9.9,1.1,6,2.7,4.3,3.68,"High","Education","HighGPA","High",3
1921,5.3,3.9,7.9,3.3,3.6,2.79,"Low","Arts & Sciences","LowGPA","LowModerate",7
1922,5.2,2.4,8.6,2.5,5.3,3.21,"Low","Communication","MediumGPA","LowModerate",5
1923,8.8,0.9,6.1,1,7.2,3.53,"High","Humanities","HighGPA","High",11
1924,9.1,1.5,7.9,4,1.5,3.29,"High","Humanities","MediumGPA","High",5
1925,6.2,0.7,9.9,3.7,3.5,2.73,"Moderate","Medicine","LowGPA","LowModerate",5
1926,6.3,2,6.6,1,8.1,3.09,"Moderate","Humanities","MediumGPA","LowModerate",4
1927,6.3,0.1,8.5,3,6.1,2.99,"Moderate","Medicine","MediumGPA","LowModerate",5
1928,5.5,3,5.1,1.5,8.9,2.66,"High","Medicine","LowGPA","High",2
1929,9.5,2.9,5.4,4.9,1.3,3.67,"High","Arts & Sciences","HighGPA","High",5
1930,8,2.7,10,0.8,2.5,3.2,"Moderate","Humanities","MediumGPA","LowModerate",9
1931,8.1,1.8,5.2,0.1,8.8,3.28,"High","Humanities","MediumGPA","High",5
1932,7.8,2.2,5.2,2.8,6,3,"High","Communication","MediumGPA","High",4
1933,9.6,1.6,8.1,3.7,1,3.46,"High","Communication","HighGPA","High",1
1934,9.3,1.6,9.4,0.9,2.8,3.69,"High","Arts & Sciences","HighGPA","High",1
1935,6.4,0.2,9,2.5,5.9,2.81,"Moderate","Humanities","LowGPA","LowModerate",2
1936,9.5,3.3,7.8,2.1,1.3,3.28,"High","Education","MediumGPA","High",3
1937,7.4,1.6,9.6,0.7,4.7,2.75,"Moderate","Arts & Sciences","LowGPA","LowModerate",5
1938,7.5,1.8,7.6,0.8,6.3,2.93,"Moderate","Medicine","MediumGPA","LowModerate",7
1939,7.6,1,5.9,0.4,9.1,3.06,"High","Humanities","MediumGPA","High",4
1940,8.1,2.9,8.4,2.2,2.4,3.52,"High","Humanities","HighGPA","High",6
1941,6.9,1.5,8.2,3,4.4,2.99,"Moderate","Humanities","MediumGPA","LowModerate",5
1942,8.2,1.2,5.1,5.3,4.2,3.19,"High","Education","MediumGPA","High",4
1943,6.1,3.7,8.6,4.3,1.3,2.79,"Moderate","Humanities","LowGPA","LowModerate",1
1944,7.6,0.7,6.5,1.9,7.3,3,"Moderate","Arts & Sciences","MediumGPA","LowModerate",6
1945,5.8,0.8,8.9,1,7.5,2.89,"Low","Education","LowGPA","LowModerate",2
1946,9.9,1.3,5.6,3.4,3.8,3.43,"High","Medicine","HighGPA","High",7
1947,9.5,3.1,8.1,1,2.3,3.25,"High","Medicine","MediumGPA","High",3
1948,8.4,2.9,9.8,0.8,2.1,3.28,"High","Humanities","MediumGPA","High",6
1949,5.1,2.2,8.5,4.7,3.5,2.64,"Low","Humanities","LowGPA","LowModerate",7
1950,7.6,1.3,9.3,2.7,3.1,2.98,"Moderate","Education","MediumGPA","LowModerate",3
1951,9,2.3,8.9,1.3,2.5,3.24,"High","Humanities","MediumGPA","High",3
1952,7.7,0.9,7.4,1.9,6.1,3.31,"Moderate","Education","MediumGPA","LowModerate",7
1953,6.3,3.9,5.8,4.7,3.3,2.73,"High","Humanities","LowGPA","High",3
1954,5.2,1.6,9.7,0.1,7.4,2.95,"Low","Humanities","MediumGPA","LowModerate",4
1955,7.9,2,9.4,0.4,4.3,3.42,"Moderate","Arts & Sciences","HighGPA","LowModerate",5
1956,8.3,3.8,9.1,0.1,2.7,3.48,"High","Arts & Sciences","HighGPA","High",5
1957,7.4,1.6,6.6,2.7,5.7,2.88,"Moderate","Humanities","LowGPA","LowModerate",4
1958,9.9,0.4,9.6,2,2.1,3.09,"High","Education","MediumGPA","High",7
1959,8.1,3.3,6.8,2.5,3.3,2.86,"High","Arts & Sciences","LowGPA","High",5
1960,9.6,3.3,5.5,0.6,5,3.19,"High","Humanities","MediumGPA","High",3
1961,7.1,0.4,8.1,0.9,7.5,3.02,"Moderate","Humanities","MediumGPA","LowModerate",11
1962,6.6,2.7,7.4,5.9,1.4,2.99,"Moderate","Education","MediumGPA","LowModerate",3
1963,9.4,1.4,5.2,5.1,2.9,3.59,"High","Humanities","HighGPA","High",3
1964,9.5,0.9,9.5,1.3,2.8,3.24,"High","Communication","MediumGPA","High",3
1965,9.9,1.1,9.8,0.2,3,3.54,"High","Education","HighGPA","High",4
1966,7.4,0.9,8.5,1.1,6.1,3.48,"Moderate","Education","HighGPA","LowModerate",4
1967,7.8,1,9.8,0.2,5.2,3.04,"Moderate","Arts & Sciences","MediumGPA","LowModerate",4
1968,7.1,0.9,7.5,5.2,3.3,2.92,"Moderate","Humanities","MediumGPA","LowModerate",2
1969,8.6,2.3,5.4,4.2,3.5,3.38,"High","Education","HighGPA","High",9
1970,6.3,1.7,6.8,5.2,4,2.84,"Moderate","Arts & Sciences","LowGPA","LowModerate",5
1971,5.6,2.3,5.7,4.2,6.2,2.81,"High","Education","LowGPA","High",3
1972,7.4,3.7,7.6,2.6,2.7,3.29,"Moderate","Education","MediumGPA","LowModerate",8
1973,7.9,2.8,5.5,4.9,2.9,3.03,"High","Humanities","MediumGPA","High",5
1974,8.9,1.5,5.5,3.8,4.3,3.31,"High","Education","MediumGPA","High",5
1975,9.4,3.6,9.8,1,0.2,3.32,"High","Humanities","MediumGPA","High",7
1976,8,2.4,6.8,5.4,1.4,3.42,"Moderate","Arts & Sciences","HighGPA","LowModerate",6
1977,7.5,1.9,10,2.3,2.3,3.14,"Moderate","Humanities","MediumGPA","LowModerate",3
1978,9.1,3.1,8.9,2.1,0.8,3.1,"High","Education","MediumGPA","High",4
1979,6.3,3.4,9.5,0.9,3.9,2.97,"Moderate","Arts & Sciences","MediumGPA","LowModerate",9
1980,8.2,2.2,5.3,4.5,3.8,3.43,"High","Humanities","HighGPA","High",3
1981,7.5,2.6,7.5,3,3.4,3.02,"Moderate","Education","MediumGPA","LowModerate",6
1982,5.8,0.8,9.9,0.9,6.6,2.71,"Low","Medicine","LowGPA","LowModerate",5
1983,6.3,2.4,8.1,0.9,6.3,3.07,"Moderate","Medicine","MediumGPA","LowModerate",3
1984,6.2,1.2,9.7,5,1.9,3.06,"Moderate","Education","MediumGPA","LowModerate",3
1985,8.5,0.3,7.1,3.4,4.7,3.23,"High","Medicine","MediumGPA","High",6
1986,8,1.3,8.9,4.9,0.9,2.93,"Moderate","Education","MediumGPA","LowModerate",3
1987,6.6,3.4,5.5,5,3.5,2.9,"High","Education","MediumGPA","High",4
1988,9.5,1.5,6.4,3,3.6,3.86,"High","Humanities","HighGPA","High",5
1989,7.3,1.4,8.5,4.6,2.2,3.28,"Moderate","Humanities","MediumGPA","LowModerate",6
1990,7,2.7,7.4,6,0.9,2.85,"Moderate","Arts & Sciences","LowGPA","LowModerate",3
1991,8.6,3.8,9.2,2.2,0.2,3.26,"High","Arts & Sciences","MediumGPA","High",5
1992,6.3,1.5,5.1,3.1,8,3.21,"High","Medicine","MediumGPA","High",3
1993,7.5,2.1,9.9,4.1,0.4,3.04,"Moderate","Communication","MediumGPA","LowModerate",7
1994,7.1,1.4,9,3.1,3.4,2.85,"Moderate","Medicine","LowGPA","LowModerate",3
1995,7.9,3.4,9,0.5,3.2,3.08,"Moderate","Medicine","MediumGPA","LowModerate",2
1996,6.5,0.2,7.4,2.1,7.8,3.32,"Moderate","Humanities","MediumGPA","LowModerate",8
1997,6.3,2.8,8.8,1.5,4.6,2.65,"Moderate","Medicine","LowGPA","LowModerate",4
1998,6.2,0,6.2,0.8,10.8,3.14,"Moderate","Arts & Sciences","MediumGPA","LowModerate",6
1999,8.1,0.7,7.6,3.5,4.1,3.04,"High","Education","MediumGPA","High",4
2000,9,1.7,7.3,3.1,2.9,3.58,"High","Medicine","HighGPA","High",5
